codigo,name,score,norm.HPC.score,diferencia,numero_ingredientes
4007547301948,Jabón de manos neutral Sonett,9.546324,9.83924154987634,-0.2929175498763392,6
4007547301849,"Aceite de Oliva, Aceite de Coco",9.546324,9.83924154987634,-0.2929175498763392,6
257,The Chemist Look BOOSTER DETOIL,9.291129,9.561567863299109,-0.27043886329910904,11
705105357355,Reparadora de Codos y Talones Bio Matarrania,7.9908094,9.506471558120364,-1.5156621581203638,10
4743318183183,Crema natural refrescante anti-fatiga para pies Organic Kitchen,7.0464716,8.53091508656224,-1.48444348656224,26
4021457614516,"Crema de pies basis sensitive, con aceite de macadamia y arcilla Lavera",6.5752277,7.63899422918384,-1.06376652918384,30
3760141874553,Polvo Absorbente Pies Gamarde,9.142061,9.446990931574609,-0.304929931574609,9
4025089073161,Crema manos bio Goji Oliva Sante,8.2847595,9.135119538334708,-0.8503600383347081,25
5765228835883,Crema de Manos sin Perfume Urtekram,9.178725,9.62489694971146,-0.44617194971145935,18
4033981702034,Crema de Manos Echinacea EcoCosmetics,8.261076,8.91934597416873,-0.6582699741687303,18
4025089076933,Crema Hidratante facial y corporal Granada Sante,7.377178,7.84851607584502,-0.4713380758450203,30
5765228835838,Crema Corporal Sin Perfume Urtekram,9.560461,9.68694407081182,-0.12648307081182075,19
78522040026,Crema cara y cuerpo Aloe Vera 84% Jason,5.7380724,6.88294908605054,-1.14487668605054,29
7791293005010,SHAMPOO DOVE RECONTRUCCIÓN COMPLETA,2.5644045,4.11105496901844,-1.5466504690184397,31
301,Desodorante Antitranspirante Roll On Mujer Rexona Clinical Classic,6.9474134,8.63355317394889,-1.6861397739488897,8
7791293036069,Desodorante Antitranspirante Aerosol Mujer Rexona Stay Fresh Bamboo & Aloe Vera,2.8121376,5.1643858202803,-2.3522482202803,24
7791293032467,Desodorante Antitranspirante Aerosol Mujer Rexona Cotton Dry,2.0066433,4.69611942056296,-2.68947612056296,28
7791293037790,DESODORANTE ANTIT EN AEROSOL REXONA FOREST 150ML,2.735618,5.73588211046991,-3.0002641104699097,16
7791293032481,DESODORANTE ANTIT EN AEROSOL REXONA INVISIBLE,2.6146035,4.45859668407071,-1.8439931840707104,27
307,EcoHair Shampoo Anti-caída,7.197564,7.9513345012366,-0.7537705012366,16
308,EcoHair REPARADOR CAPILAR - BALSAMO ACONDICIONADOR,8.18476,8.19093157460841,-0.006171574608409003,15
309,EcoHair SHAMPOO ANTICASPA,7.927802,7.21441330035724,0.7133886996427599,18
310,UMANE CREMA,8.641426,8.99258037922506,-0.3511543792250613,15
7509546026800,Caprice Special Fall Control Shampoo,8.973768,8.76751854905194,0.20624945094805902,6
650240033476,Vanart 25 Fl. Oz. Classic Freshness Herbal Shampoo,5.715484,6.50618301731246,-0.79069901731246,21
7509546066417,Shampoo Palmolive Optims Therma Protect,6.9662037,7.6133553173949,-0.6471516173948997,26
7509546026114,Alert Shampoo 2 en 1. Control caspa,7.8898115,7.73083264633141,0.15897885366859033,13
79400922809,Suave Naturals Refreshing Waterfall Mist Shampoo,4.036233,4.40158697444353,-0.3653539744435301,20
71249207277,L'Oreal Paris Elvive Color Vibrancy Protecting Shampoo,4.6694093,4.45472657323441,0.21468272676558975,36
816559012926,"Alberto VO5 Normal Balancing Shampoo, 12.5 fl. oz",5.469422,5.51662544655125,-0.04720344655124986,18
8906019231324,Barbie Conditioning Shampoo Long & Bouncy 200Ml,8.414953,8.49851607584501,-0.0835630758450101,20
37836084713,Champú Grisi manzanilla. Brillo luminoso. 13.5 Fl oz,4.2432942,5.63961841950301,-1.3963242195030094,21
37836084836,Champú Grisi Kids manzanilla,2.899159,6.53118988733168,-3.6320308873316796,18
71249237069,"L'Oreal Paris L'Oreal Kids Extra Gentle 2-in-1 Shampoo, Sunny Orange Swim",2.2961817,7.32191036498539,-5.02572866498539,22
381371178353,Johnson's CottonTouch Newborn Baby Wash & Shampoo,4.4167194,7.19291014014839,-2.7761907401483903,13
323,Diana Shampoo Rich in Natural Proteins,6.4246264,6.18929401184141,0.23533238815859026,22
603084491254,"Garnier Fructis Sleek & Shine Shampoo, Frizzy, Dry, Unmanageable Hair 12.5 fl. oz",6.162733,6.50465198445414,-0.34191898445414015,35
603084542321,Garnier Fructis Pure Clean Fortifying Shampoo,6.4226217,6.86420548227535,-0.4415837822753508,32
603084491452,Garnier Fructis Color Shield Fortifying Shampoo for Color-Treated Hair 12.5 fl. oz,3.0423784,4.01404428218113,-0.9716658821811301,42
3600521707128,L'Oreal Elvive Total Repairs Acondicionador,4.6792965,6.537951949122601,-1.8586554491226002,28
3600542024228,Garnier Fructis Champú Fortificador,5.7427435,6.33511953833471,-0.5923760383347103,39
4001638075107,Weleda 2in1 Shampoo & Body Wash Lima Chispeante,8.640244,8.99762378158188,-0.35737978158188,17
4001638075107,Weleda 2in1 Shampoo & Body Wash Lima Chispeante,8.640244,8.99762378158188,-0.35737978158188,17
80466444,Desodorante roll on Dove original,2.6924667,4.83804616652927,-2.1455794665292696,20
4001638099394,Weleda Rosa Mosqueta Aceite Corporal Sedoso,5.6058483,7.795312684018381,-2.1894643840183807,14
78936515,Desodorante roll on Simple Invisible,9.387769,9.59810387469085,-0.2103348746908491,8
333,Weleda Crema de Día Alisante,7.494258,8.54169120244965,-1.0474332024496498,28
3282779003131,Avéne Agua Termal,10.0,10.0,0.0,2
3337872413025,La Roche Posay Effaclar Mat hidrarante,4.604753,6.28848928276999,-1.6837362827699902,24
524517683001,Punk Bouquet Body Scrub Bath & Body,4.4453,6.0961079533128,-1.6508079533128006,19
8718951192683,Colgate Plax Soft Mint,1.0,8.72135201978566,-7.721352019785661,13
50440542,Simple Facial Wash Kind to Skin Moisturising,3.466816,6.63245994480089,-3.1656439448008897,23
7891010669843,Johnson's Baby Jabón glicerinado,1.0,5.2522671063479,-4.2522671063479,21
7798120265814,CAVIAHUE gel exfoliante facial,8.494804,9.21049738939269,-0.7156933893926904,9
4743318182940,Organic Shop Lavish Avocado and honey shampoo,7.185194,7.94229183841715,-0.7570978384171498,16
342,The Chemist Look Hidratante Piel Mixta,7.5677376,7.40181084231175,0.16592675768824972,29
779735,Guiv Crema corporal CACAO,5.6439066,7.7920658384740005,-2.1481592384740003,29
4627090994116,Crema para pies hidratante Café Mimi,7.0144978,8.56824505358615,-1.5537472535861498,16
4005900399946,Nivea Loción Corporal Vainilla y Aceite de Almendras,6.8021793,8.07009480626546,-1.267915506265461,20
7702010420320,Protex Jabón Líquido Aloe,4.552859,6.2382522671063505,-1.6853932671063507,20
351,Mascarilla Intensiva Argan Oil Herbal Essences,3.669004,6.9155812036273705,-3.2465772036273703,15
4005900620552,Jabón Nivea,6.036381,7.521482954269921,-1.4851019542699202,17
8717163953051,Toallitas húmedas biodegradables Baby Dove,9.309734,9.618198680956308,-0.3084646809563072,8
782126200112,Toallitas para bebé Natracare,5.6678815,7.692223138224779,-2.0243416382247794,27
4743318166742,Mascarilla Capilar Reparadora Express Miel y aguacate Organic Shop,6.8091855,8.39000412201154,-1.5808186220115399,20
4017645039643,Aceite desmaquillante ojos Logona,10.0,9.71063478977741,0.28936521022258965,10
3517360010572,Agua Micelar Aloe Dermo - Piel sensible SO'BIO étic,6.747617,8.51731244847486,-1.7696954484748595,13
8420649500198,Agua Micelar Limpiadora ARMONIA,6.1060915,8.39455894476505,-2.2884674447650504,15
8710447442456,Exfoliante facial manteca de muru muru & rosa Petal Polish Love Beauty & Planet,1.0,7.59812261110695,-6.59812261110695,22
4001638086875,Fluido alisante de Rosa de Mosqueta Weleda,7.035252,7.53206008976824,-0.49680808976824054,27
8436560112518,Botanical Crema facial Hidratante Reparadora Higo chumbo Alcaparra Olivo,8.996554,9.153506286067602,-0.15695228606760203,32
3433422406629,La Roche-Posay Anthelios Gel Crema Autobronceador,3.8797483,7.56304804017088,-3.68329974017088,22
4001638091015,Crema de Noche reafirmante de Granada Weleda,8.161106,8.80234954657873,-0.6412435465787301,20
4025089085201,Loción corporal aloe y açai Sante,7.2494383,8.69566439331485,-1.4462260933148503,22
7909189077649,Avon Care restauración de aceite y coco Crema de Manos,6.608053,7.9487221764220894,-1.3406691764220895,15
3600541744523,Garnier SkinActive Agua Micelar en Aceite/Óleo,1.3146858,4.34829205347863,-3.0336062534786303,23
3600541594937,Garnier SkinActive Pure Active Agua Micelar Todo en 1,9.328671,9.738767518549052,-0.41009651854905194,8
3600541594937,Garnier SkinActive Pure Active Agua Micelar Todo en 1,9.328671,9.542731519648257,-0.2140605196482568,8
7704335586,St. Ives Gentle Smoothing Oatmeal Scrub & Mask,1.0,4.65182019351759,-3.6518201935175902,19
370,REFRESHING BODY WASH ROSE WATER AND ALOE VERA,4.240425,5.9287922506183,-1.6883672506182998,20
42231509,Nivea Gel Limpiador Facial Equilibrante,4.2096977,7.23036155929809,-3.0206638592980894,21
7909189079070,Avon Care Hidratación 3 en 1 Locion Facial,7.3587475,8.33615004122012,-0.9774025412201208,12
7909189148080,Avon Care Banana Revitalizante Mascarilla Facial,3.1726065,6.73035174498489,-3.5577452449848903,18
374,Pantene Shampoo Edición de Verano,4.6401863,5.31535261935097,-0.6751663193509705,22
375,Pantene Crema para Peinar Edición de Verano,2.9175997,6.23053586150041,-3.3129361615004105,25
7798140251910,"Goicochea Diabet TX Crema Hidratante Pies, Codos y Manos",5.743752,5.82072684803518,-0.07697484803518062,36
19067900002,Herbal Essences Sampoo Pomelo Blanco & Menta Mosa,6.45492,7.14199433671458,-0.6870743367145797,23
7500435020169,Head and Shoulders Shampoo Control Caspa Humectación,4.5721283,5.67366859027205,-1.10154029027205,25
7500435020671,Head and Shoulders Shampoo control caspa. Control comezón,4.182551,5.32847851973985,-1.1459275197398497,27
7500435147583,Head and Shoulders dermo-acondicionador hidratación,3.4080567,6.14079245671888,-2.73273575671888,16
501056324889,Pond's Crema C Remueve Maquillaje e Impurezas,3.7107334,6.30986284943415,-2.5991294494341504,22
501056326142,Pond's Crema S Crema Humectante por 48hrs,4.1295447,5.01648804616653,-0.8869433461665297,32
790010007221,Johnson's Baby Fécula Natural,10.0,10.0,0.0,2
7791001010015_1,Biferdil Bio Color COLORACIÓN PERMANENTE libre de gluten con óleo de argán y quinoa,6.9314466,8.65264323990107,-1.7211966399010707,16
7791001010015_2,Activador cremoso,9.631342,9.889478565539983,-0.2581365655399832,8
7791001010015_3,Shock potenciador del color,6.8216896,8.34097279472383,-1.5192831947238306,10
7791001010015_4,Balsam sellador del color,6.6782503,8.02401071723,-1.3457604172300002,12
4040218783551,La Biosthetique Botanique Intense Shampoo,8.274155,8.750370981038749,-0.47621598103874874,15
190679000095,Herbal Essences bio: renew Rosemary & Herbs Shampoo,3.3738108,4.70919208573784,-1.3353812857378395,26
190679000194,Herbal Essences bio: renew Rosemary & Herbs Conditioner,5.2585835,7.0128157086112495,-1.7542322086112492,22
7791274005312,Algabo Quitaesmalte Humectante,8.313454,9.38375927452597,-1.0703052745259694,6
7791274190216,Cocoa Beach Aceite Bronceador,1.0,7.78647980214344,-6.78647980214344,13
7798126721314,Mary Bosques Keratina Express Crema para peinar Anti frizz,6.0993395,8.40849134377576,-2.3091518437757594,10
7500435106382,Pantene Pro-V 3 Minute Miracle Acondicionador Restauración,4.4592676,6.821448200054959,-2.362180600054959,18
7909189004928,AVON care pepino mask Mascarilla Facial,5.977787,7.82234130255566,-1.84455430255566,13
7791274198342,AlgaboKIDS Mi Villano Favorito Shampoo Chicle,1.0,6.65622423742787,-5.65622423742787,12
7791274005265,Algobo Espuma de baño Mi Villano Favorito 3,1.0,5.98103874690849,-4.98103874690849,16
7790010570688,Johnson's baby acondicionador cabello claro,4.9865355,7.3451890236721304,-2.358653523672131,14
403,Eucerin Hyalorun Filler Hydrating Booster,8.414493,9.019373454245672,-0.6048804542456718,11
7501065904522,Acondicionador Herbal Essences Pelo suave e hidratado hidradisíaco,3.0417266,5.99711459192086,-2.9553879919208597,19
404,Garnier Aceite de Noche Multi-Reparador Aceite de Semillas de Cannabis Sativa (Cáñamo),8.637144,8.55317394888706,0.08397005111293865,17
405,Lancôme ADVANCED GÉNIFIQUE,5.2363887,6.6723000824402305,-1.4359113824402305,24
7793100130090,Odol dientes blancos,5.377644,8.63973619126134,-3.26209219126134,13
7896015591106,Sensodyne crema dental limpieza profunda,7.0025797,8.45350370981039,-1.4509240098103895,15
8480017061874,Crema dental niños - Tutti Frutti - JUNIORSmile,6.566226,9.181593344825002,-2.6153673448250014,11
7793100130236,NOC 10 Dentrífico Original,4.822961,8.49958779884584,-3.676626798845839,12
7891024139165,Odolito crema dental para niños sabor frutilla,1.0,7.729861029325161,-6.729861029325161,14
8480017131638,Crema dental Bonté doble flúor,4.552223,8.342178483099751,-3.7899554830997513,16
NOREG1,Naturalis Acondicionador de Palta,10.0,9.678483099752679,0.32151690024732105,4
NOREG4,Naturalis Shampoo Sólido Menta,9.90379,9.97320692497939,-0.06941692497938945,6
NOREG5,Naturalis Shampoo Sólido para niños,9.460784,9.862462214894203,-0.4016782148942024,9
NOREG6,Naturalis Desodorante Natural,9.246484,9.632552114003062,-0.38606811400306107,7
3574661428024,JOHNSON’S® Cottontouch™ Baño,2.647532,5.31503945353905,-2.6675074535390504,21
3600541234321,Tinte Negro Ébano 1.0 Olia,6.4853206,7.401304706261881,-0.915984106261881,23
3600541234574,Tinte Chocolate 4.15 Olia,5.149292,6.81162407254741,-1.66233207254741,24
3600541235021,Tinte Rubio 7.0 Olia,5.8447933,7.06688900547104,-1.2220957054710402,22
3600541176294,Tinte Ultra Negro 1.0 Color Sensation Garnier,6.429119,7.56916301470908,-1.1400440147090798,19
3600541176492,Tinte Castaño 4.0 Garnier,2.2044582,5.03190773423961,-2.82744953423961,49
3600541448278,Tinte Chocolate 5.35 Nutrisse,1.0,5.07225113355318,-4.07225113355318,32
3600541375673,Tinte Negro 1Nutrisse,4.3026967,6.84568955364503,-2.54299285364503,28
3600541375772,Tinte Rubio Extra Claro Natural 100 Nutrisse,3.7201319,6.56838122718172,-2.84824932718172,28
424,Tinte Negro 1 Belle Color,3.7578788,6.38736958808313,-2.6294907880831304,29
425,Tinte Castaño Claro Dorado 5.3 Belle Color,2.2507992,5.60610855516848,-3.35530935516848,31
8001841240541,"Crema de peinado ""libera tus ondas"" Pantene",2.8003488,6.860979737059051,-4.0606309370590505,19
8001841240640,"Crema de peinado ""doma tus rizos"" Pantene",2.8003488,6.860979737059051,-4.0606309370590505,19
428,"Crema de peinado ""suavidad irresistible"" Pantene",1.9973106,6.08955070074196,-4.092240100741959,28
429,Hidracrema Rizos Definidos Pantene,1.9434891,6.07689841531556,-4.13340931531556,27
4260370435598,Loción corporal MED sal marina & manzanilla BIO Cosnature,9.685315,9.79693669458064,-0.11162169458064142,19
5701058001326,Loción Corporal Té Verde Matcha Urtekram 245ml,8.867133,9.345058166162866,-0.4779251661628656,27
18787261101,"Leche corporal de pachuli y lima Dr. Bronners, 240 ml",8.321678,9.176112943116241,-0.8544349431162406,16
5060651240014,Desodorante ecológico Zero Waste Lemongrass y Árbol de Té Kutis,9.823395,9.885172535625957,-0.061777535625957114,6
4260491220257,"Desodorante (zero waste) Ben&Anna Persian Lime, 60g",7.983983,8.66455658932988,-0.6805735893298799,28
4001638500203,Desodorante Roll-On Granada Weleda,5.715851,6.95401012837123,-1.2381591283712305,21
8414002085149,Desodorante tomillo y salvia Corpore Sano,5.5122643,7.68005461665293,-2.1677903166529298,16
4025089075707,Desodorante spray Mineral Pure Spirit Sante,9.529053,9.83924154987634,-0.31018854987634015,4
3600531464141,COLOR SENSATIONAL® POWDER MATTE LIPSTICK,5.3493853,6.7682680056958695,-1.4188827056958697,33
439,MATTE METALLICS LIPSTICK,1.7232132,4.65384689123641,-2.9306336912364097,43
3600531363864,MAYBELLINE Color Sensational Matte Nudes 987 Smoky Rose lipstick,6.2170515,6.27372999403019,-0.056678494030189874,29
3600531453497,MAYBELLINE FIT ME® MATTE + PORELESS FOUNDATION 107 ROSE BEIGE,2.1725178,5.49599169912159,-3.32347389912159,29
3574661428048,JOHNSON’S® Pure Protect Gel para Niños,5.460819,6.68684489459428,-1.2260258945942804,21
4001638075107,Weleda Champú y Gel 2 en 1 Kids Lima Chispeante,7.879096,8.99762378158188,-1.1185277815818795,17
4001638075107,Weleda Champú y Gel 2 en 1 Kids Lima Chispeante,7.879096,8.99762378158188,-1.1185277815818795,17
4001638501408,Champú y Gel 2 en 1 de Menta |Champú Infantil de Weleda,7.9215136,8.95979826390573,-1.0382846639057304,17
4001638075114,Weleda Champú y Gel 2 en 1 Kids Naranja Frutal,7.7023535,8.99762378158188,-1.295270281581879,17
7891150025981,Baby Dove Humectación enriquecida,2.4775062,6.05257625721352,-3.57507005721352,20
8710522420713,Baby Dove Hidratación profunda,3.7759752,5.93652102225886,-2.1605458222588596,26
8710522420713,Baby Dove Hidratación profunda,3.7759752,6.33386124007464,-2.55788604007464,26
7891150025967,Baby Dove Humectación sensible,2.4775062,6.05257625721352,-3.57507005721352,20
449,Baby Dove Humectación sensible sin fragancia,5.241366,6.70959604286892,-1.4682300428689201,25
18787241608,Dr. Bronners Jabón líquido bebés neutral,9.717389,9.917611294311625,-0.20022229431162408,8
3770005798000,Jabón Especial Niños y Bebé 100g Clémence & Vivien,10.0,9.732069249793899,0.26793075020610146,6
4025089078937,Jabón Bio de aloe y limón Sante,7.6015644,8.50735779060181,-0.9057933906018105,20
3538396516203,Jabón líquido de manos con limón Bio Coslys,6.451603,7.80611997478299,-1.3545169747829897,17
5701058009117,Jabón de manos Sin Perfume Urtekram,8.27254,8.938994229183841,-0.6664542291838416,15
7791520009767,Veritas protección eficiente - polvo pédico,5.2336726,7.58367683429514,-2.35000423429514,13
3700194719364,"Kiehl's Ultra Facial Cream, SPF 30",4.9286942,6.3919184326657295,-1.4632242326657297,34
7791520009736,Veritas suavidad delicada - desodorante el polvo,5.8098216,7.71138424642135,-1.9015626464213495,11
7791520009705,Veritas protección fresca - desodorante en polvo,2.4157777,5.67813598299128,-3.2623582829912796,19
7791293037363,Rexona Efficient Sport - desodorante p/pies en aerosol,2.7195659,5.7663789340963,-3.0468130340963,17
3700194712068,Kiehl's Since 1851 Ultra Facial Cream,4.9156957,6.60891532210576,-1.6932196221057607,35
3605975080704,Kiehl's Since 1851 Ultra Facial Oil-Free Gel-Cream,6.3772535,7.83737579728381,-1.4601222972838102,19
77937,GEL HIDRATANTE FACIAL DERMAGLÓS,4.9893746,5.89744435284419,-0.9080697528441908,30
4005808321216,Nivea Body Milk Soft,6.824443,7.08946826051113,-0.2650252605111305,20
4005808315093,Nivea Milk Nutritiva,7.379592,7.53601139174099,-0.1564193917409904,22
465,Dove Crema de Manos Cuida y Protege,5.263866,7.6774634442660705,-2.4135974442660704,19
466,Dove Crema Corporal Cuida y Protege,6.7739735,7.6774634442660705,-0.9034899442660702,19
NOREG3,Naturalis Acondicionador de Cacao,10.0,9.698577906018137,0.3014220939818628,8
8436568900810,Emulsión Corporal Hidratante Naobay,7.695751,8.15337467292735,-0.45762367292735107,23
4743318166728,Crema Corporal Camelia Japonesa Organic Shop,7.9911985,8.38552585090096,-0.3943273509009595,28
8400101999869,Gel de Aloe Vera 99% Ecológico Kueshi,7.5939536,8.33347073371805,-0.7395171337180502,9
5765228837276,Loción corporal abedul nórdico para piel seca Urtekram,10.0,10.0,0.0,15
4743318168036,Crema corporal hidratante todo tipo de pieles Oma Gertrude,8.356962,8.63914477221406,-0.2821827722140604,23
5765228837870,Loción corporal de Coco Urtekram,10.0,10.0,0.0,16
NREG480,Cremas Naturales Marcela,9.360671,9.276586974443529,0.08408402555647143,10
4001638098595,"Skin Food Crema de Plantas Medicinales, Weleda",7.648217,8.31203627370157,-0.6638192737015709,20
483,Love Beauty & Planet Shampoo óleo de argan & lavanda,4.8047037,5.94084913437758,-1.13614543437758,20
84360100088880,Uvas Frescas Crema Antiedad Hidratante y Regeneradora,1.0,9.079389942291838,-8.079389942291838,30
7804945011038,Simond's Jabón Líquido Dermo Care Avena,3.3734899,5.68202802967848,-2.30853812967848,20
486,Burt's Bees Baby Daily Cream to Powder,5.152971,7.2795521633912195,-2.1265811633912195,31
73554931005,Manzatín-E,10.0,9.35696619950536,0.6430338004946403,5
488,Destin Creamy,6.9652824,7.585408079142621,-0.6201256791426202,20
7804945062665,Familand Shampoo Arandano Uva BIO,7.113724,7.91014014839242,-0.7964161483924199,15
7804945064430,Familand Crema Corporal Avena Coloidal,7.8833976,8.47617911224888,-0.5927815122488802,19
7804945061804,Familand Jabón Castaña,5.4284544,7.0357928002198395,-1.6073384002198399,18
7799021050967,Coony Foot Peeling Pack,6.9495506,8.43957131079967,-1.4900207107996692,30
779495,GEL DE DUCHA HIDRATANTE ORGANIC SHOP,6.754324,8.02841243669768,-1.2740884366976797,14
4744183012653,EXFOLIANTE CORPORAL ROSA Y SAL MARINA ORGANIC SHOP,4.674466,8.43849958779885,-3.76403358779885,15
4744183012608,EXFOLIANTE CORPORAL - CAFE DE BRASIL Y AZUCAR - ORGANIC SHOP,4.5832043,8.65547478078393,-4.07227048078393,11
779498,GEL DE DUCHAS VITAMINAS NATURA SIBERICA,5.5539722,7.80564715581204,-2.2516749558120406,32
7897185008029,Shampoo Aloe Vera Yabae,5.034593,6.0935696619950495,-1.0589766619950494,21
7898964692095,Shampoo Sólido 3x1 Praticidade Vegano Aloe Vera e Andiroba AhoAloe,9.572404,9.531121187139323,0.041282812860677254,12
789502,Creme para Mãos Natural e Orgânico Maciez - AhoAloe,7.9191113,8.83871157696385,-0.9196002769638492,21
789503,Shampoo Hidratante para Cabelos Cacheados e Crespos B.O.B,8.764674,8.75485273176947,0.009821268230529867,22
750736,Skin Matters Bálsamo Antiestrías para Mamá,9.691813,9.967848309975269,-0.2760353099752688,5
780731,Tessa Bálsamo Labial,9.308851,8.36026380873867,0.9485871912613302,10
780731,Tessa Bálsamo Labial,9.308851,9.437345424567189,-0.1284944245671884,10
468,Dove Delicious Care Crema Corporal Nutritiva Leche de Coco y Pétalos de Jazmín,5.952248,6.98034803146097,-1.02810003146097,37
8711600453975,Dove Nutrición Intensiva Crema Corporal,1.0,3.1394216166963202,-2.1394216166963202,38
470,Dove Nutrición Go Fresh Crema Corporal,6.4979606,7.11627709616411,-0.6183164961641099,34
8711600368804,Dove Nutrición Esencial Crema Corporal,5.6333323,6.54812803820679,-0.9147957382067897,29
5765228837269,Crema Corporal Aloe Vera Urtekram,9.178639,9.457440230832647,-0.27880123083264685,24
7702031036746,Johnson's Para Antes de Dormir Crema Hidratante,7.2430224,8.49065677383897,-1.2476343738389692,18
7804945062412,Familand Shampoo Aceite Coco Argan,5.6513443,6.52177171550626,-0.8704274155062599,22
780738,Shampoo Romero café,9.538196,9.693097504309376,-0.1549015043093771,11
7798368500036,Bor crema hidratante facial vitaminada,8.789958,9.066982687551526,-0.27702468755152587,26
7798368500029,Bor Serum antioxidante,8.666034,9.138794017194677,-0.47276001719467686,14
779742,Toro Blanco serúm para labios,9.716452,9.89282769991756,-0.17637569991756052,6
779743,Toro Blanco Bálsamo Jugoso,9.149355,9.678483099752679,-0.529128099752679,6
779744,Toro blanco Labial mate,9.100809,9.535586699642758,-0.43477769964275836,9
779745,DEKKA Serum capilar,5.6263766,8.50150158991874,-2.8751249899187403,14
779746,DEKKA Aceite limpiador - Desmaquillante,7.351844,9.239076669414676,-1.8872326694146757,15
779747,DEKKA ACEITE FACIAL,10.0,9.540690142503827,0.4593098574961729,7
779748,DEKKA ESENCIA FACIAL,8.8786955,9.334000706630551,-0.45530520663055185,14
779749,Sentido Circular crema facial,10.0,10.0,0.0,7
779750,Sentido Circular Desodorante,10.0,10.0,0.0,7
779751,DEKKA Shampoo solido con tensioactivos,8.87756,9.488495840515627,-0.6109358405156264,11
779752,Agnisusentable Shampoo sólido Tierra,9.711372,9.746805441055235,-0.03543344105523438,4
750753,Koné Care Base nutritiva,1.0,9.612840065952184,-8.612840065952184,12
750756,"Koné Crema unificadora naranja, vitamina C y limón",9.394882,9.612943116240725,-0.21806111624072422,13
750567,Koné Jabón en barra extracto de papaya,10.0,10.0,0.0,5
750568,Koné Crema iluminadora n°1,1.0,9.805628419395937,-8.805628419395937,11
750569,Aceite corporal anti estrías,10.0,10.0,0.0,7
779758,Landa Crema Facial,9.20404,9.64901071723001,-0.44497071723000836,12
779759,Landa Serúm Facial,9.566171,9.795032976092333,-0.2288619760923325,8
779760,Bunny box Crema facial relajante,10.0,10.0,0.0,4
779761,Nivea Serum Humectación profunda,4.798991,6.90784615936056,-2.1088551593605596,23
750762,Raw Apothecary Pure Care - Limpiador facial piel seca,10.0,10.0,0.0,17
750763,Naked Lab Super Serum,8.532638,8.56121187139324,-0.02857387139323997,17
773764,La Onérique LA CRÈME COTON,5.0184107,6.57657573259388,-1.5581650325938803,22
750765,Metéca Crema Facial De Día Equilibrante,9.007581,9.12475954932674,-0.11717854932673966,18
780766,Tessa Crema antimanchas,9.008672,9.350937757625722,-0.34226575762572153,16
8412428016846,Lorenay Shampoo y acondicionador Frozen,4.8610544,5.99542239770903,-1.1343679977090293,19
8710522420713,Dove baby hidratación profunda,2.2221513,5.93652102225886,-3.7143697222588594,19
8710522420713,Dove baby hidratación profunda,2.2221513,6.33386124007464,-4.11170994007464,19
8412428011216,Lorenay Shampoo Paw Patrol,5.8774357,6.73446001648805,-0.85702431648805,15
779770,Ruh natural desodorante,9.64679,9.903544929925804,-0.25675492992580473,5
779771,Ruh natural shampoo lavender,9.711372,9.793310564126722,-0.0819385641267214,7
779772,MagicGarden Desodorante en crema,9.32419,9.645094806265456,-0.3209048062654567,13
773773,Hortensia Serum hidratante con triple molécula de ácido hialurónico,7.4923697,8.49791323165705,-1.0055435316570493,16
780774,Majen Bálsamo Humedo Facial,9.7080345,9.78565539983512,-0.07762089983511977,21
750775,Ecobelleza suero verde hidratante,8.758059,9.733330100383105,-0.9752711003831056,17
779776,Biomille leche corporal vegana,5.807328,7.7338417147567995,-1.9265137147567994,30
779777,Moneskincare Serum ácido Hialurónico,9.568878,9.743934754445885,-0.17505675444588498,14
779778,Bufala acondicionador Sólido,9.749967,9.718672712283595,0.03129428771640441,8
779779,Airandearth desodorante neutralizador de olor,9.450562,9.774938169826877,-0.324376169826877,5
779780,Landa máscara de pestañas,9.415271,9.863973619126133,-0.4487026191261325,13
779781,Sentida botánica shampoo sólido cabello equilibrado,6.6711617,10.0,-3.3288383,10
779782,Sentida botánica shampoo sólido Variedad Fortalecedor,9.294466,9.83924154987634,-0.5447755498763396,8
750783,Rusens CREMA FACIAL PURIFICANTE,9.741262,9.797444352844188,-0.05618235284418738,15
750784,Rusens Serum anti-edad,9.858226,9.91962077493817,-0.06139477493817047,8
7503020136139,Green Doctor Care Orange Blossom + coconut Oil,9.90581,9.799051937345425,0.10675806265457588,12
780786,NEWENCOSMETICA SERUM FACIAL REGENERADOR,9.6987295,9.82919414674361,-0.1304646467436097,8
780787,NEWENCOSMETICA CREMA FACIAL HIDRATANTE DE ROSA MOSQUETA,8.928719,9.460119538334707,-0.531400538334708,12
773788,Naturalmente shampoo botánico,9.807582,8.95930055972578,0.8482814402742207,19
773789,Naturalmente jabón en barra,9.422594,9.653751030502885,-0.23115703050288516,13
779790,L´OCCITANE Crema immortelle,4.0529127,6.96833088693623,-2.91541818693623,41
779791,L´OCCITANE SHAMPOO FUERZA,6.3953624,7.06553998351195,-0.6701775835119506,26
779792,Boti-k Desodorante Romero Tea tree,7.7807283,8.50494641384996,-0.724218113849961,18
779793,Boti-k champú sólido romero tea,8.773333,9.180131904369333,-0.4067989043693334,10
779794,Nura crema anti-age,9.840504,9.925803792250619,-0.08529979225061979,13
5028197936433,Happy go lash mascara,9.002371,9.305523495465787,-0.3031524954657865,25
